pl_hostname,pl_letter,pl_dens,pl_disc,pl_massj,pl_radj,pl_orbsmax,pl_orbper,st_bmvj,st_dist,st_lum,st_rad,st_spstr
Kepler-52,c,,2012,10.41000,0.164,,16.38500210,,,,0.56,
Kepler-52,d,,2014,,0.174,0.182000,36.44517100,,,,0.56,
Kepler-1363,b,,2016,,0.112,,2.94194094,,559.00,,0.72,
Kepler-1364,b,,2016,,0.192,,13.32196237,,1149.00,,1.79,
Kepler-1365,b,,2016,,0.082,,7.69993485,,541.00,,1.05,
Kepler-1365,c,,2016,,0.071,,4.77468005,,541.00,,1.05,
Kepler-1366,b,,2016,,0.128,,2.16457097,,395.00,,0.60,
Kepler-1367,b,,2016,,0.082,,1.57409027,,357.00,,0.60,
Kepler-1368,b,,2016,,0.147,,0.67564949,,1750.00,,1.08,
Kepler-1369,b,,2016,,0.240,,25.87314800,,1236.00,,0.99,
Kepler-1370,b,,2016,,0.164,,20.26416840,,878.00,,1.29,
Kepler-1370,c,,2016,,0.113,,7.44142113,,878.00,,1.29,
Kepler-1371,b,,2016,,0.065,,3.44620390,,450.00,,0.83,
Kepler-1371,c,,2016,,0.057,,2.00541269,,450.00,,0.83,
Kepler-1372,b,,2016,,0.113,,1.31155557,,1161.00,,0.97,
Kepler-1373,b,,2016,,0.103,,1.29123275,,1112.00,,1.33,
Kepler-1374,b,,2016,,0.204,,10.65276707,,1135.00,,0.81,
Kepler-1375,b,,2016,,0.155,,3.30041920,,1238.00,,1.78,
Kepler-1376,b,,2016,,0.094,,5.30880656,,864.00,,0.97,
Kepler-1377,b,,2016,,0.112,,0.74092842,,1019.00,,0.82,
Kepler-1378,b,,2016,,0.196,,11.95398936,,562.00,,0.67,
Kepler-1379,b,,2016,,0.116,,0.88184115,,951.00,,0.79,
Kepler-1380,b,,2016,,0.128,,10.31082450,,1209.00,,0.94,
Kepler-1381,b,,2016,,0.201,,25.38426860,,1306.00,,0.94,
Kepler-1382,b,,2016,,0.168,,16.35830550,,730.00,,1.72,
Kepler-1383,b,,2016,,0.126,,13.90935830,,961.00,,1.44,
Kepler-1384,b,,2016,,0.173,,15.36262753,,618.00,,0.74,
Kepler-1386,b,,2016,,0.111,,6.73972381,,838.00,,1.03,
Kepler-1387,b,,2016,,0.083,,2.27952666,,491.00,,0.77,
Kepler-1388,b,,2016,,0.231,,12.28546030,,492.00,,0.61,
Kepler-523,b,,2016,,0.175,,5.83598311,,270.00,,0.86,
Kepler-524,b,,2016,,0.170,,7.97419807,,730.00,,1.10,
Kepler-524,c,,2016,,0.086,,1.88897906,,730.00,,1.10,
Kepler-525,b,,2016,,0.235,,18.68404933,,566.00,,1.15,
Kepler-526,b,,2016,,0.178,,5.45849832,,504.00,,1.14,
Kepler-527,b,,2016,,0.253,,13.28535633,,901.00,,1.45,
Kepler-528,b,,2016,,0.186,,19.78297415,,711.00,,1.06,
Kepler-529,b,,2016,,0.166,,1.98035766,,787.00,,1.14,
Kepler-529,c,,2016,,0.178,,12.83450220,,787.00,,1.14,
Kepler-530,b,,2016,,0.269,,39.30941904,,464.00,,0.89,
Kepler-531,b,,2016,,0.248,,29.88485741,,254.00,,0.75,
Kepler-532,b,,2016,,0.229,,12.92491623,,325.00,,0.79,
Kepler-533,b,,2016,,0.302,,28.51120525,,305.00,,0.72,
Kepler-534,b,,2016,,0.200,,15.95994513,,473.00,,0.98,
Kepler-535,b,,2016,,0.211,,4.90332155,,678.00,,1.27,
Kepler-536,b,,2016,,0.277,,1.82708230,,446.00,,0.89,
Kepler-537,b,,2016,,0.126,,3.24755522,,465.00,,0.99,
Kepler-538,b,,2016,,0.202,,81.73780699,,165.00,,0.90,
Kepler-539,b,2.90000,2016,0.97000,0.747,0.498800,125.63243000,,313.00,,0.95,G2 V
Kepler-540,b,,2016,,0.242,,172.70497840,,350.00,,1.08,
Kepler-541,b,,2016,,0.300,,5.08005848,,1020.00,,2.06,
Kepler-542,b,,2016,,0.140,,13.14497566,,439.00,,0.90,
Kepler-543,b,,2016,,0.223,,13.89961966,,212.00,,0.67,
Kepler-544,b,,2016,,0.189,,21.41616926,,797.00,,1.22,
Kepler-148,d,,2016,,0.774,,51.84688575,,,,0.85,
Kepler-545,b,,2016,,0.240,,13.24934059,,831.00,,1.07,
Kepler-546,b,,2016,,0.624,,4.14702026,,896.00,,1.15,
Kepler-547,b,,2016,,0.357,,6.01038429,,361.00,,0.73,
Kepler-548,b,,2016,,1.070,,4.45419434,,776.00,,0.90,
Kepler-549,b,,2016,,0.229,,42.94956490,,648.00,,0.84,
Kepler-549,c,,2016,,0.261,,117.04049800,,648.00,,0.84,
Kepler-550,b,,2016,,0.394,,8.60010411,,563.00,,0.83,
Kepler-201,b,,2014,,0.219,0.175000,25.67208300,,,,1.23,
Kepler-201,c,,2014,,0.254,0.573000,151.88405800,,,,1.23,
Kepler-203,b,,2014,,0.229,0.043000,3.16269700,,,,1.11,
Kepler-203,c,,2014,,0.220,0.061000,5.37064700,,,,1.11,
Kepler-203,d,,2014,,0.128,0.100000,11.32972000,,,,1.11,
Kepler-204,c,,2014,,0.160,0.173000,25.66059300,,,,1.24,
Kepler-205,b,,2014,,0.135,0.032000,2.75564000,,,,0.55,
Kepler-205,c,,2014,,0.146,0.122000,20.30654600,,,,0.55,
Kepler-206,c,,2014,,0.158,0.111000,13.13747100,,,,1.19,
Kepler-206,d,,2014,,0.106,0.163000,23.44281000,,,,1.19,
Kepler-207,b,,2014,,0.140,0.029000,1.61186500,,,,1.59,
Kepler-207,d,,2014,,0.295,0.068000,5.86807500,,,,1.59,
Kepler-208,b,,2014,,0.145,0.054000,4.22864000,,,,1.31,
Kepler-208,c,,2014,,0.124,0.079000,7.46662300,,,,1.31,
Kepler-208,e,,2014,,0.132,0.132000,16.25945800,,,,1.31,
Kepler-209,b,,2014,,0.202,0.122000,16.08784500,,,,0.94,
Kepler-209,c,,2014,,0.277,0.231000,41.74988200,,,,0.94,
Kepler-210,b,,2014,,0.262,0.032000,2.45323400,,,,0.65,
Kepler-211,b,,2014,,0.112,0.048000,4.13857500,,,,0.82,
Kepler-211,c,,2014,,0.115,0.062000,6.04045000,,,,0.82,
Kepler-212,b,,2014,,0.097,0.133000,16.25758200,,,,1.46,
Kepler-213,b,,2014,,0.145,0.036000,2.46236000,,,,1.20,
Kepler-213,c,,2014,,0.209,0.057000,4.82296200,,,,1.20,
HAT-P-36,b,1.12000,2011,1.83200,1.264,0.023800,1.32734700,,317.00,0.013,1.10,
HAT-P-37,b,0.89000,2011,1.16900,1.178,0.037900,2.79743600,,411.00,-0.208,0.88,
HAT-P-38,b,0.59000,2012,0.26700,0.825,0.052300,4.64038200,,249.00,-0.208,0.92,
Kepler-53,b,,2012,18.41000,0.258,,18.64895250,,,,0.89,
Kepler-53,d,,2014,,0.189,0.091000,9.75196200,,,,0.89,
Kepler-54,b,,2012,0.92000,0.187,,8.01094340,,,,0.55,
Kepler-54,c,,2012,0.37000,0.110,,12.07172490,,,,0.55,
Kepler-54,d,,2014,,0.136,0.126000,20.99569400,,,,0.55,
Kepler-55,c,,2012,1.11000,0.197,,42.15164180,,,,0.62,
Kepler-55,d,,2014,,0.142,0.029000,2.21109900,,,,0.62,
Kepler-55,e,,2014,,0.138,0.048000,4.61753400,,,,0.62,
Kepler-56,b,0.44200,2012,0.07000,0.581,0.102800,10.50160000,,,,4.23,
Kepler-56,c,1.06000,2012,0.57000,0.874,0.165200,21.40239000,,,,4.23,
Kepler-57,b,,2012,18.86000,0.195,,5.72931960,,,,0.73,
Kepler-58,b,,2012,1.39000,0.248,,10.21849540,,,,1.13,
Kepler-58,c,,2012,2.19000,0.255,,15.57415680,,,,1.13,
Kepler-58,d,,2014,,0.262,0.236000,40.10137100,,,,1.13,
Kepler-59,b,,2012,2.05000,0.098,,11.86817070,,,,0.94,
Kepler-60,b,4.62000,2012,0.01318,0.153,,7.13340000,,,,1.26,
Kepler-60,c,3.06000,2012,0.01211,0.170,,8.91870000,,,,1.26,
Kepler-60,d,2.91000,2012,0.01309,0.178,,11.89810000,,,,1.26,
Kepler-62,b,,2013,0.03000,0.117,0.055300,5.71493200,,368.00,-0.678,0.64,K2 V
Kepler-62,c,,2013,0.01300,0.048,0.092900,12.44170000,,368.00,-0.678,0.64,K2 V
Kepler-62,d,,2013,0.04400,0.174,0.120000,18.16406000,,368.00,-0.678,0.64,K2 V
Kepler-62,f,,2013,0.11000,0.126,0.718000,267.29100000,,368.00,-0.678,0.64,K2 V
Kepler-63,b,3.00000,2013,0.37800,0.545,0.080000,9.43415050,,200.00,-0.157,0.90,
Kepler-65,b,,2012,,0.127,0.035000,2.15491000,,,,1.41,
Kepler-65,d,,2012,,0.136,0.084000,8.13123000,,,,1.41,
Kepler-67,b,,2013,,0.262,0.117100,15.72590000,,1107.00,,0.78,G9 V
Kepler-68,b,2.60000,2013,0.01878,0.208,,5.39875000,,135.00,0.194,1.24,
Kepler-1388,c,,2016,,0.202,,5.53608151,,492.00,,0.61,
Kepler-1388,e,,2016,,0.219,,37.63270840,,492.00,,0.61,
Kepler-1389,b,,2016,,0.158,,99.25309510,,521.00,,0.74,
Kepler-1390,b,,2016,,0.105,,6.48021673,,760.00,,0.98,
Kepler-1391,b,,2016,,0.150,,54.40923330,,721.00,,1.10,
Kepler-1393,b,,2016,,0.071,,2.44357812,,462.00,,0.92,
Kepler-1394,b,,2016,,0.124,,3.93766373,,820.00,,2.55,
Kepler-1395,b,,2016,,0.071,,3.78470649,,507.00,,1.23,
Kepler-1397,b,,2016,,0.153,,47.44995500,,770.00,,1.12,
Kepler-1398,b,,2016,,0.080,,2.78815679,,793.00,,1.18,
Kepler-1398,c,,2016,,0.092,,4.13827595,,793.00,,1.18,
Kepler-1399,b,,2016,,0.112,,1.63865306,,1256.00,,0.96,
Kepler-1401,b,,2016,,0.150,,11.20066445,,1242.00,,1.10,
Kepler-1402,b,,2016,,0.068,,2.03387914,,681.00,,0.87,
Kepler-1403,b,,2016,,0.191,,5.19492202,,1801.00,,1.15,
Kepler-1404,b,,2016,,0.179,,15.93147390,,946.00,,0.80,
Kepler-1406,b,,2016,,0.098,,11.62905828,,587.00,,1.12,
Kepler-1407,b,,2016,,0.201,,20.07115040,,1275.00,,1.15,
Kepler-1408,b,,2016,,0.079,,2.99793191,,426.00,,1.35,
Kepler-1410,b,,2016,,0.159,,60.86616800,,367.00,,0.60,
Kepler-1411,b,,2016,,0.252,,86.11508880,,1431.00,,0.92,
Kepler-1412,b,,2016,,0.074,,3.61460510,,639.00,,1.27,
Kepler-1413,b,,2016,,0.162,,13.18296420,,1162.00,,0.80,
Kepler-1415,b,,2016,,0.115,,0.63642408,,1066.00,,0.84,
Kepler-1416,b,,2016,,0.079,,1.49514952,,807.00,,1.15,
Kepler-1417,b,,2016,,0.089,,20.35052130,,656.00,,1.02,
Kepler-1419,b,,2016,,0.255,,42.52158950,,1444.00,,1.01,
Kepler-1420,b,,2016,,0.114,,6.69960006,,923.00,,0.79,
Kepler-1274,b,,2016,,0.127,,6.98152703,,609.00,,2.17,
Kepler-221,b,,2014,,0.153,0.037000,2.79590600,,,,0.82,
Kepler-222,c,,2014,,0.414,0.091000,10.08881000,,,,0.87,
Kepler-223,d,0.31000,2014,0.02517,0.467,,14.78869000,,,,1.72,
Kepler-224,d,,2014,,0.205,0.089000,11.34939300,,,,0.68,
Kepler-226,c,,2014,,0.203,0.058000,5.34955500,,,,0.80,
Kepler-228,b,,2014,,0.136,0.038000,2.56654600,,,,1.01,
Kepler-229,c,,2014,,0.439,0.117000,16.06863800,,,,0.73,
Kepler-23,c,,2011,2.70000,0.285,0.099000,10.74210000,,800.00,0.362,1.55,
Kepler-231,b,,2014,,0.154,0.074000,10.06527500,,,,0.49,
Kepler-233,c,,2014,,0.242,0.287000,60.41895500,,,,0.76,
Kepler-235,c,,2014,,0.114,0.065000,7.82490400,,,,0.55,
Kepler-236,c,,2014,,0.178,0.132000,23.96812700,,,,0.51,
Kepler-24,d,,2014,,0.149,0.051000,4.24438400,,1200.00,0.064,1.29,
bet UMi,b,,2014,,,1.400000,522.30000000,1.470,38.78,2.730,38.30,K4 III
eps Tau,b,,2006,,,1.930000,594.90000000,1.010,47.53,1.987,13.70,K0 III
kap CrB,b,,2007,2.00000,,2.800000,1261.94000000,1.000,30.50,1.084,5.06,K0 III-IV
nu Oph,c,,2012,,,6.100000,3186.00000000,0.990,46.84,2.090,15.10,K1 III
omi CrB,b,,2012,,,0.830000,187.83000000,1.020,84.03,1.709,10.50,K0
tau Boo,b,,1996,,,0.049000,3.31245680,0.480,15.60,,1.46,F7 V
ups And,c,,1999,,,0.827774,241.25800000,0.540,13.47,,1.56,F8 V
HATS-17,b,3.50000,2016,1.33800,0.777,0.130800,16.25461100,0.715,339.00,0.093,1.09,G V
TRAPPIST-1,b,,2016,,0.099,0.011110,1.51084800,,12.10,-3.280,0.12,
TRAPPIST-1,c,,2016,,0.094,0.015220,2.42184800,,12.10,-3.280,0.12,
TRAPPIST-1,d,,2016,,0.104,,18.20200000,,12.10,-3.280,0.12,
K2-34,b,0.94000,2016,1.76000,1.350,0.044190,2.99560700,0.571,377.00,0.471,1.53,F9 V
Kepler-461,b,,2016,,0.230,,8.31378306,,468.00,,0.91,
Kepler-462,b,,2016,,0.336,,84.68798080,,733.00,,2.04,
HAT-P-39,b,0.19000,2012,0.59900,1.571,0.050900,3.54387000,,642.00,0.607,1.62,
HAT-P-40,b,0.15000,2012,0.61500,1.730,0.060800,4.45724300,,501.00,0.778,2.21,
HAT-P-41,b,0.20000,2012,0.80000,1.685,0.042600,2.69404700,,344.00,0.628,1.68,
HAT-P-42,b,0.61000,2012,1.04400,1.280,0.057500,4.64187800,,447.00,0.356,1.53,
HAT-P-43,b,0.39000,2012,0.66200,1.281,0.044300,3.33268700,,542.00,0.045,1.10,
HAT-P-44,b,0.23000,2014,0.35200,1.242,0.050700,4.30121900,,363.00,-0.194,0.95,
HAT-P-44,c,,2014,,,1.752000,872.20000000,,363.00,-0.194,0.95,
HAT-P-45,b,0.38000,2014,0.89200,1.426,0.045200,3.12899200,,305.00,0.400,1.32,
HAT-P-46,b,0.28000,2014,0.49300,1.284,0.057700,4.46312900,,296.00,0.391,1.40,
HAT-P-54,b,1.11800,2015,0.76000,0.944,0.041170,3.79984700,,135.80,-0.902,0.62,
HATS-2,b,1.05000,2013,1.34500,1.168,0.023000,1.35413300,,360.00,-0.268,0.90,K
HATS-3,b,0.51000,2013,1.07100,1.381,0.048500,3.54785100,,453.00,0.456,1.40,F
HATS-5,b,0.39000,2014,0.23700,0.912,0.054200,4.76338700,0.809,257.00,-0.268,0.87,G
HATS-6,b,0.39900,2015,0.31900,0.998,0.036230,3.32527250,1.504,148.40,,0.57,M1 V
HD 142,b,,2001,,,1.020000,349.70000000,0.520,25.64,,1.47,G1 IV
HD 142,c,,2012,,,6.800000,6005.00000000,0.520,25.64,,1.47,G1 IV
HD 1502,b,,2011,,,1.310000,431.80000000,0.920,167.50,1.064,4.50,K0
HD 1605,b,,2015,,,1.480000,577.90000000,0.960,84.60,0.820,3.80,K1 IV
HD 1666,b,,2015,,,0.940000,270.00000000,0.530,110.62,0.730,1.93,F7 V
HD 1690,b,,2010,,,1.300000,533.00000000,1.354,7.01,1.520,16.70,K1 III
HD 2039,b,,2002,,,2.230000,1120.00000000,0.660,89.85,,,G2/G3 IV/V
HD 2638,b,,2005,,,0.044000,3.44420000,0.955,53.71,-0.330,,G5
HD 3651,b,,2003,,,0.295000,62.21800000,0.850,11.10,,,K0 V
HD 4113,b,,2007,,,1.280000,526.62000000,0.726,44.05,0.086,,G5
HD 4203,b,,2001,,,1.173500,437.05000000,0.758,77.82,,,G5
HD 4208,b,,2001,,,1.650000,828.00000000,0.660,32.70,,,G5 V
HD 4308,b,,2005,,,0.115000,15.56000000,0.650,21.85,-0.004,,G5 V
HD 4732,b,,2012,,,1.190000,360.20000000,0.962,56.50,1.190,5.40,K0 IV
Kepler-68,c,,2013,0.02265,0.089,,9.60504000,,135.00,0.194,1.24,
Kepler-69,b,,2013,,0.200,0.094000,13.72234100,,,-0.097,0.93,G4 V
Kepler-69,c,,2013,,0.153,0.640000,242.46130000,,,-0.097,0.93,G4 V
KOI-55,b,,2011,0.00140,0.068,0.006000,0.24010400,,1180.00,1.360,0.20,B
KOI-55,c,,2011,0.00210,0.077,0.007600,0.34288700,,1180.00,1.360,0.20,B
KOI-217,b,,2010,,1.110,0.047700,3.90512000,,800.00,,0.86,
Kepler-74,b,0.88000,2013,0.63000,0.960,0.078100,7.34071100,,1330.00,,1.12,F8 V
Kepler-81,b,,2012,,0.216,,5.95500000,,,,0.59,
Kepler-81,c,,2012,,0.211,,12.04000000,,,,0.59,
Kepler-81,d,,2014,,0.108,0.128000,20.83784600,,,,0.59,
Kepler-82,c,,2012,,0.477,,51.53800000,,,,0.94,
Kepler-82,d,,2014,,0.158,0.034000,2.38296100,,,,0.94,
Kepler-82,e,,2014,,0.220,0.063000,5.90220600,,,,0.94,
Kepler-83,c,,2012,,0.211,,20.09000000,,,,0.59,
Kepler-83,d,,2014,,0.173,0.051000,5.16979600,,,,0.59,
Kepler-84,b,,2012,,0.199,,8.72600000,,,,1.17,
Kepler-84,d,,2014,,0.123,0.052000,4.22453700,,,,1.17,
Kepler-84,e,,2014,,0.232,0.181000,27.43438900,,,,1.17,
Kepler-84,f,,2014,,0.196,0.250000,44.55216900,,,,1.17,
Kepler-85,c,,2012,,0.194,,12.51300000,,,,0.89,
Kepler-85,d,,2014,,0.107,0.130000,17.91323000,,,,0.89,
Kepler-85,e,,2014,,0.113,0.163000,25.21675100,,,,0.89,
PH2,b,,2013,,0.903,0.828000,282.52550000,,,-0.102,1.00,
Kepler-87,c,0.15200,2013,0.02000,0.548,0.676000,191.23180000,,,,1.82,
KOI-142,b,0.87000,2013,0.02700,0.337,,10.95416000,,339.00,-0.223,0.88,G6 V
KOI-142,c,,2013,0.62600,,0.155250,22.33950000,,339.00,-0.223,0.88,G6 V
KOI-94,b,10.10000,2013,0.03300,0.153,0.051190,3.74320800,,,0.479,1.52,
Kepler-1421,b,,2016,,0.083,,6.91311120,,675.00,,1.42,
Kepler-1422,b,,2016,,0.180,,18.60519420,,2081.00,,1.23,
Kepler-1424,b,,2016,,0.103,,29.60917440,,620.00,,1.07,
Kepler-1425,b,,2016,,0.084,,14.45413020,,499.00,,0.95,
Kepler-1426,b,,2016,,0.139,,14.25632270,,1211.00,,1.02,
Kepler-1427,b,,2016,,0.098,,0.96897238,,1220.00,,1.01,
WASP-76,b,0.20100,2016,0.92000,1.830,0.033000,1.80988600,,120.00,,1.73,F7
WASP-90,b,0.19300,2016,0.63000,1.630,0.056200,3.91624300,,340.00,,1.98,F6
Kepler-954,b,,2016,,0.207,,16.78176602,,224.00,,0.76,
Kepler-955,b,,2016,,0.279,,14.53244172,,637.00,,0.84,
Kepler-956,b,,2016,,0.268,,5.24867263,,631.00,,1.15,
Kepler-957,b,,2016,,0.491,,5.90741354,,749.00,,0.75,
Kepler-958,b,,2016,,0.184,,9.76788050,,467.00,,0.86,
Kepler-959,b,,2016,,0.391,,14.80074836,,1003.00,,2.01,
Kepler-960,b,,2016,,0.204,,3.12686223,,298.00,,0.72,
Kepler-961,b,,2016,,0.227,,16.87727414,,607.00,,0.90,
Kepler-962,b,,2016,,0.176,,12.05707239,,439.00,,0.86,
Kepler-963,b,,2016,,0.237,,9.97683705,,786.00,,0.87,
Kepler-964,b,,2016,,0.189,,13.52251060,,478.00,,0.84,
Kepler-965,b,,2016,,0.302,,134.25272980,,618.00,,1.15,
Kepler-966,b,,2016,,0.368,,99.74762200,,773.00,,1.02,
Kepler-967,b,,2016,,0.210,,13.22713379,,499.00,,0.80,
Kepler-967,c,,2016,,0.326,,198.71125020,,499.00,,0.80,
Kepler-968,b,,2016,,0.178,,3.69298373,,312.00,,0.70,
Kepler-968,c,,2016,,0.151,,5.70940492,,312.00,,0.70,
Kepler-969,b,,2016,,0.185,,34.17317140,,411.00,,0.82,
Kepler-969,c,,2016,,0.088,,1.68293460,,411.00,,0.82,
Kepler-970,b,,2016,,0.247,,16.73652231,,350.00,,0.67,
Kepler-971,b,,2016,,0.190,,9.59070716,,345.00,,0.85,
Kepler-972,b,,2016,,0.415,,7.03932553,,1304.00,,1.22,
Kepler-558,b,,2016,,0.211,,29.00790538,,652.00,,0.81,
Kepler-559,b,,2016,,0.322,,17.58752333,,793.00,,0.95,
Kepler-560,b,,2016,,0.153,,18.47764449,,88.00,,0.33,
Kepler-561,b,,2016,,0.621,,58.36204950,,667.00,,0.94,
Kepler-561,c,,2016,,0.239,,5.35016198,,667.00,,0.94,
Kepler-562,b,,2016,,0.465,,18.00931444,,822.00,,0.90,
Kepler-493,b,,2016,,1.350,,3.00387658,,1942.00,,1.54,
Kepler-494,b,,2016,,0.637,,8.02511821,,862.00,,1.26,
Kepler-495,b,,2016,,0.467,,3.41303622,,630.00,,0.83,
Kepler-496,b,,2016,,0.207,,8.30864937,,655.00,,0.82,
Kepler-497,b,,2016,,0.539,,3.57320367,,1070.00,,1.11,
Kepler-498,b,,2016,,0.270,,9.61375356,,746.00,,0.96,
Kepler-499,b,,2016,,0.194,,5.63252845,,523.00,,0.83,
Kepler-500,b,,2016,,0.230,,8.50832440,,747.00,,1.03,
Kepler-501,b,,2016,,0.384,,5.64067757,,1044.00,,1.04,
Kepler-502,b,,2016,,0.426,,4.28686431,,1433.00,,1.22,
Kepler-503,b,,2016,,0.559,,7.25844721,,888.00,,1.01,
Kepler-504,b,,2016,,0.142,,9.54927542,,75.00,,0.33,
Kepler-505,b,,2016,,0.232,,27.52197994,,222.00,,0.53,
Kepler-506,b,,2016,,0.244,,6.88340550,,231.00,,1.19,
Kepler-157,d,,2016,,0.130,,7.02573474,,,,1.04,
Kepler-555,b,,2016,,0.252,,16.21775407,,772.00,,1.04,
Kepler-556,b,,2016,,0.200,,11.72292176,,729.00,,0.98,
Kepler-557,b,,2016,,0.238,,3.70598955,,1126.00,,1.16,
Kepler-563,b,,2016,,0.276,,22.18432708,,557.00,,0.77,
Kepler-564,b,,2016,,0.413,,3.75083228,,830.00,,0.92,
Kepler-565,b,,2016,,0.325,,4.24374723,,1041.00,,0.95,
Kepler-566,b,,2016,,0.192,,18.42794624,,628.00,,0.79,
Kepler-567,b,,2016,,0.201,,16.54297375,,568.00,,0.79,
Kepler-568,b,,2016,,0.202,,11.02347475,,126.00,,0.53,
Kepler-569,b,,2016,,0.282,,34.18890521,,645.00,,0.93,
Kepler-570,b,,2016,,0.219,,4.30166200,,642.00,,0.90,
HD 5319,c,,2014,,,2.071000,886.00000000,0.990,114.00,0.908,3.85,K3 IV
HD 5608,b,,2012,,,1.900000,792.60000000,1.016,58.17,1.179,5.50,K0
HD 5891,b,,2011,,,0.760000,177.11000000,0.990,150.60,1.595,8.70,G5
HD 6434,b,,2003,,,0.148000,22.01700000,0.610,40.32,,1.14,G2/3 V
HD 7199,b,,2011,,,1.360000,615.00000000,0.865,35.88,-0.155,0.96,K0 IV/V
HD 7449,b,,2011,,,2.300000,1275.00000000,0.594,38.52,0.083,1.01,G0 V
HD 7924,b,,2008,,,0.056640,5.39792000,0.826,16.82,,0.78,K0.5 V
HD 7924,c,,2015,,,0.113400,15.29900000,0.826,16.82,,0.78,K0.5 V
HD 8535,b,,2010,,,2.450000,1313.00000000,0.553,52.50,,1.19,G0 V
HD 8574,b,,2002,,,0.757000,227.00000000,0.574,44.20,,,F8
HD 9446,b,,2009,,,0.189000,30.05200000,0.680,52.85,0.041,1.00,G5 V
HD 9446,c,,2009,,,0.654000,192.90000000,0.680,52.85,0.041,1.00,G5 V
HD 10180,d,,2010,,,0.128590,16.35700000,0.627,39.02,,1.11,G1 V
HD 10180,e,,2010,,,0.269900,49.74800000,0.627,39.02,,1.11,G1 V
HD 10180,f,,2010,,,0.492900,122.74400000,0.627,39.02,,1.11,G1 V
HD 10180,h,,2010,,,3.381000,2205.00000000,0.627,39.02,,1.11,G1 V
HD 10442,b,,2014,,,2.335000,1043.00000000,0.930,,,,K2 IV
HD 10697,b,,1999,,,2.131000,1075.20000000,0.706,32.60,,,G5 IV
HD 11506,b,,2007,,,2.708000,1627.50000000,0.610,51.70,0.328,1.33,G0 V
HD 11506,c,,2008,,,0.721000,223.60000000,0.610,51.70,0.328,1.33,G0 V
HD 11977,b,,2005,,,1.930000,711.00000000,0.931,66.49,,10.09,G8 III/IV
HD 11964,c,,2008,,,0.229000,37.91000000,0.820,33.98,,,G8 IV
HD 12661,c,,2002,,,2.814500,1708.00000000,0.731,37.16,0.063,1.11,K0
HD 13189,b,,2005,,,1.850000,471.60000000,1.483,300.30,,,K2
HD 13908,c,,2013,,,2.030000,931.00000000,0.535,66.89,0.602,1.67,F8 V
HD 13931,b,,2009,,,5.150000,4218.00000000,0.642,45.52,0.196,1.23,G0
HD 16141,b,,2000,,,0.363000,75.52300000,0.670,35.91,,,G5 IV
KOI-94,e,0.60000,2013,0.11000,0.585,0.304600,54.32031000,,,0.479,1.52,
KOI-351,b,,2013,,0.117,0.074000,7.00815100,,780.00,,1.20,
KOI-351,c,,2013,,0.106,0.089000,8.71937500,,780.00,,1.20,
KOI-351,d,,2013,,0.256,0.320000,59.73667000,,780.00,,1.20,
KOI-351,e,,2013,,0.237,0.420000,91.93913000,,780.00,,1.20,
KOI-351,f,,2013,,0.257,0.480000,124.91440000,,780.00,,1.20,
KOI-351,g,,2013,,0.723,0.710000,210.60697000,,780.00,,1.20,
KOI-351,h,,2013,,1.008,1.010000,331.60059000,,780.00,,1.20,
Kepler-91,b,0.40000,2013,0.81000,1.367,0.073100,6.24658000,,1030.00,,6.30,K3
Kepler-92,b,,2013,0.20200,0.313,,13.74900000,,,,1.70,
Kepler-93,b,6.88000,2014,0.01265,0.132,0.053000,4.72673978,,,,0.92,
Kepler-93,c,,2014,3.00000,,,1460.00000000,,,,0.92,
Kepler-94,b,1.45000,2014,0.03400,0.313,,2.50806000,,,,0.76,
Kepler-95,b,1.71000,2014,0.04100,0.305,,11.52310000,,,,1.41,
Kepler-96,b,2.26000,2014,0.02700,0.238,,16.23850000,,,,1.02,
Kepler-97,c,,2014,1.08000,,,789.00000000,,,,0.98,
Kepler-99,b,10.90000,2014,0.01900,0.132,,4.60358000,,,,0.73,
Kepler-100,d,,2014,,0.144,,35.33310000,,,,1.49,
Kepler-101,c,10.50000,2014,0.01000,0.112,0.068400,6.02976000,0.720,,,1.56,G3 IV
Kepler-102,b,,2014,,0.042,,5.28696000,,,-0.553,0.76,
Kepler-102,c,,2014,,0.052,,7.07142000,,,-0.553,0.76,
Kepler-102,e,4.68000,2013,0.02800,0.198,,16.14570000,,,-0.553,0.76,
Kepler-103,c,1.47000,2014,0.11400,0.459,,179.61200000,,,,1.44,
Kepler-104,b,,2014,,0.277,0.094000,11.42754800,,,,1.35,
Kepler-104,d,,2014,,0.319,0.257000,51.75539400,,,,1.35,
Kepler-105,b,,2013,,0.429,0.066000,5.41220000,,,,0.89,
Kepler-105,c,11.20000,2014,0.01447,0.117,,7.12620000,,,,0.89,
Kepler-106,c,3.28000,2014,0.03300,0.223,,13.57080000,,,,1.04,
Kepler-106,d,,2014,,0.085,,23.98020000,,,,1.04,
Kepler-973,b,,2016,,0.175,,49.60773310,,297.00,,0.78,
Kepler-974,b,,2016,,0.140,,4.19449651,,121.00,,0.50,
Kepler-975,b,,2016,,0.132,,1.97034246,,404.00,,0.75,
Kepler-976,b,,2016,,0.353,,105.95641480,,1020.00,,0.83,
Kepler-977,b,,2016,,0.234,,26.85328322,,664.00,,0.83,
Kepler-978,b,,2016,,0.267,,49.62215090,,624.00,,1.09,
