pl_hostname,pl_letter,pl_dens,pl_disc,pl_massj,pl_radj,pl_orbsmax,pl_orbper,st_bmvj,st_dist,st_lum,st_rad,st_spstr
Kepler-278,b,,2014,,0.363,0.207000,30.16054600,,448.65,,2.94,
Kepler-278,c,,2014,,0.320,0.294000,51.07877500,,448.65,,2.94,
Kepler-279,b,,2014,,0.323,0.112000,12.30968100,,1069.20,,1.75,
Kepler-279,c,,2013,0.15500,0.384,,35.73600000,,1069.20,,1.75,
Kepler-279,d,,2013,0.11800,0.277,,54.41400000,,1069.20,,1.75,
Kepler-280,b,,2014,,0.129,0.032000,2.13954200,,798.21,,0.89,
Kepler-280,c,,2014,,0.179,0.056000,4.80709100,,798.21,,0.89,
Kepler-281,b,,2014,,0.252,0.117000,14.64600800,,1835.00,,0.90,
Kepler-281,c,,2014,,0.474,0.215000,36.33737300,,1835.00,,0.90,
Kepler-282,b,,2014,,0.090,0.082000,9.22052400,,1390.97,,0.90,
Kepler-282,c,,2014,,0.107,0.106000,13.63872300,,1390.97,,0.90,
Kepler-282,d,,2013,0.19200,0.219,,24.80600000,,1390.97,,0.90,
Kepler-282,e,,2013,0.17700,0.277,,44.34700000,,1390.97,,0.90,
Kepler-283,b,,2014,,0.190,0.082000,11.00815100,,474.33,,0.57,
Kepler-283,c,,2014,,0.162,0.341000,92.74371100,,474.33,,0.57,
Kepler-284,b,,2014,,0.200,0.104000,12.69914900,,1062.79,,0.81,
Kepler-284,c,,2014,,0.233,0.213000,37.51445600,,1062.79,,0.81,
Kepler-394,b,,2014,,0.143,0.083000,8.00501300,,1091.69,,1.13,
Kepler-394,c,,2014,,0.148,0.110000,12.13068600,,1091.69,,1.13,
Kepler-395,b,,2014,,0.092,0.061000,7.05434600,,426.34,,0.56,
Kepler-395,c,,2014,,0.118,0.177000,34.98926200,,426.34,,0.56,
Kepler-396,b,,2013,0.23800,0.312,,42.99400000,,225.19,,1.17,
Kepler-396,c,,2013,0.05600,0.473,,88.50500000,,225.19,,1.17,
Kepler-397,b,,2014,,0.219,0.144000,22.25094900,,969.00,,0.77,
Kepler-397,c,,2014,,0.551,0.480000,135.49852700,,969.00,,0.77,
Kepler-398,b,,2014,,0.083,0.044000,4.08142300,,178.27,,0.61,
Kepler-398,c,,2014,,0.090,0.087000,11.41941200,,178.27,,0.61,
Kepler-399,b,,2014,,0.086,0.103000,14.42528100,,1362.18,,0.68,
Kepler-399,c,,2014,,0.128,0.155000,26.67569000,,1362.18,,0.68,
Kepler-399,d,,2014,,0.169,0.261000,58.03461600,,1362.18,,0.68,
Kepler-400,b,,2014,,0.147,0.087000,9.02438900,,709.00,,1.15,
Kepler-400,c,,2014,,0.133,0.134000,17.34082400,,709.00,,1.15,
Kepler-401,b,,2014,,0.153,0.122000,14.38303500,,993.14,,1.33,
Kepler-401,c,,2014,,0.192,0.269000,47.31821800,,993.14,,1.33,
Kepler-402,b,,2014,,0.109,0.051000,4.02875100,,636.78,,1.26,
Kepler-1442,b,,2016,,0.351,,81.41629410,,525.00,,1.44,
Kepler-1443,b,,2016,,0.087,,2.41811321,,475.00,,1.27,
Kepler-1444,b,,2016,,0.194,,33.42035034,,340.00,,1.05,
Kepler-1445,b,,2016,,0.086,,10.60052251,,482.00,,1.26,
