disc_year,hostname,pl_dens,pl_letter,pl_massj,pl_orbper,pl_orbsmax,pl_radj,st_lum,st_rad,st_spectype,sy_bmag,sy_dist,sy_vmag
2021,"HD 10975",,"b",,283.80000000,0.950000,,1.790,11.16,"K0 III",6.9210000,116.5060000,5.9418800
2021,"HD 79181",,"b",,273.10000000,0.900000,,1.790,11.06,"G8 III",6.6860000,103.3350000,5.7200000
2021,"HD 99283",,"b",,310.40000000,1.080000,,1.810,11.21,"K0 III",6.7250000,111.0930000,5.7291600
2021,"ups Leo",,"b",,385.20000000,1.180000,,1.800,11.22,"G9 III",5.2960000,52.5973000,4.3049000
2021,"HD 161178",,"b",,279.30000000,0.850000,,1.751,10.95,"G9 III",6.8860000,107.1880000,5.8837500
2021,"HD 219139",,"b",,275.50000000,0.940000,,1.795,11.22,"G5 III",6.8520000,104.9350000,5.8486300
2021,"gam Psc",,"b",,555.10000000,1.320000,,1.766,11.20,"G7 III",4.6110000,41.3107000,3.6925200
2016,"Kepler-709",,"b",,16.08524954,,0.261,,0.77,,16.5160000,664.8430000,15.2610000
2016,"Kepler-1438",,"b",,2.31942009,,0.084,,0.96,,15.6650000,1154.1300000,14.9830000
2016,"Kepler-1503",,"b",,96.16987000,,0.203,,0.74,,16.6440000,1225.5700000,15.8920000
2016,"Kepler-1188",,"b",,17.13695430,,0.186,,1.06,,15.6940000,1717.4800000,14.9410000
2016,"Kepler-1325",,"b",,33.87868380,,0.255,,0.91,,15.9500000,973.3680000,15.3110000
2016,"Kepler-1281",,"b",,3.11602791,,0.146,,0.83,,16.3770000,,15.9610000
2014,"Kepler-353",,"b",,5.79527800,0.051000,0.079,,0.50,,18.3330000,384.6940000,16.1260000
2005,"HD 108874",,"c",,1624.00000000,2.659000,,,,"G5",9.5030000,59.5175000,8.7600000
2016,"Kepler-809",,"b",,55.63934000,,0.269,,0.98,,15.7120000,961.4050000,14.8750000
2004,"OGLE-TR-132",0.85000,"b",1.18000,1.68986800,0.030350,1.200,0.371,1.32,,19.2250000,2012.6200000,16.5360000
2016,"Kepler-1427",,"b",,0.96897238,,0.098,,1.01,,16.3250000,,15.6010000
2014,"Kepler-372",,"c",,20.05376300,0.154000,0.186,,1.14,,16.0180000,1493.9500000,14.9280000
2016,"Kepler-1144",,"b",,17.14647302,,0.178,,0.96,,16.1520000,1140.5700000,14.9430000
2016,"Kepler-937",,"c",,153.34336400,,0.238,,1.22,,16.3040000,1571.4600000,15.4050000
2016,"Kepler-1125",,"b",,17.67006420,,0.164,,0.94,,15.7850000,2011.4100000,15.0420000
2014,"Kepler-172",,"e",,35.11873600,0.211000,0.246,,1.08,,15.6270000,828.5920000,14.7030000
2014,"Kepler-174",,"d",,247.35373000,0.677000,0.195,,0.62,,15.5390000,384.7570000,14.5300000
2016,"Kepler-1619",,"b",,23.62259130,,0.068,,1.00,,14.2030000,734.8500000,13.4380000
2016,"Kepler-1596",,"b",,66.37337900,,0.170,,0.92,,16.1830000,2146.2300000,15.6320000
2016,"Kepler-968",,"b",,3.69298373,,0.178,,0.70,,16.1750000,290.3240000,14.6260000
2016,"Kepler-968",,"c",,5.70940492,,0.151,,0.70,,16.1750000,290.3240000,14.6260000
2021,"HD 39194",,"d",,33.91000000,0.185000,,-0.409,,"K0 V",8.8420000,26.4131000,8.0900000
2016,"Kepler-1601",,"b",,2.20921951,,0.073,,1.07,,14.4720000,644.4560000,13.8420000
2010,"NN Ser",,"d",2.30000,2883.50000000,3.430000,,,,,16.6820000,515.8180000,16.9430000
2016,"Kepler-1331",,"b",,0.78916165,,0.094,,0.69,,16.9350000,319.1970000,15.5800000
2014,"Kepler-321",,"b",,4.91537900,0.057000,0.158,,1.19,,13.7070000,384.5420000,12.9180000
2016,"Kepler-1356",,"b",,0.63400294,,0.136,,0.78,,17.3860000,845.2280000,15.8870000
2016,"Kepler-1394",,"b",,3.93766373,,0.124,,2.55,,12.1360000,640.4090000,11.7140000
2014,"Kepler-326",,"d",,6.76688800,0.066000,0.108,,0.80,,14.7930000,487.6750000,13.7340000
2016,"Kepler-1115",,"b",,23.55407250,,0.152,,1.73,,11.8790000,983.2450000,11.9830000
2016,"Kepler-1395",,"b",,3.78470649,,0.071,,1.23,,13.2420000,492.8940000,12.6320000
2016,"Kepler-1400",,"b",,9.06689421,,0.145,,0.78,,15.5800000,752.2370000,16.0670000
2005,"HD 50499",,"b",,2447.10000000,3.833000,,,1.35,,7.8160000,46.2845000,7.2100000
2014,"Kepler-268",,"c",,83.44639300,0.391000,0.302,,1.27,,14.4570000,851.8700000,13.8440000
2014,"Kepler-340",,"b",,14.84438700,0.134000,0.226,,1.85,,12.5620000,808.7620000,12.3290000
2016,"Kepler-726",,"b",,21.80451088,,0.291,,0.85,,16.0360000,762.0810000,15.3620000
2016,"Kepler-980",,"b",,11.55102504,,0.238,,1.06,,14.9390000,961.4680000,14.2210000
2014,"CoRoT-22",0.24900,"b",0.03800,9.75598000,0.092000,0.435,,1.14,"G3 V",14.7400000,627.1580000,13.8200000
2021,"KMT-2018-BLG-1025L",,"b",0.01906,,1.305000,,,,,,6705.0000000,
2009,"HD 240210",,"b",,501.75000000,1.160000,,1.550,,"K3 III",9.8850000,372.4050000,8.2700010
2005,"HD 93083",,"b",,143.58000000,0.477000,,-0.387,,"K3 V",9.2740000,28.5159000,8.3000000
2014,"Kepler-116",,"c",,13.07163000,0.116000,0.205,,1.45,,14.4340000,955.1680000,13.7440000
2014,"Kepler-155",,"c",,52.66179300,0.242000,0.200,,0.62,,15.7570000,293.4990000,14.6540000
2014,"Kepler-118",,"b",,7.51849600,0.073000,0.175,,1.09,,15.9730000,574.2280000,14.8670000
2014,"Kepler-405",,"c",,29.72668200,0.188000,0.416,,0.89,,16.2430000,1065.0800000,16.1810000
2010,"HD 10180",,"f",,122.74400000,0.492900,,,1.11,,7.9120000,38.9607000,7.3300000
2017,"HD 34445",,"d",,117.87000000,0.481700,,0.303,1.38,"G0 V",7.9690000,46.0907000,7.3100000
2015,"HD 12648",,"b",,133.60001000,0.540000,,,11.02,,7.8970000,182.1920000,6.9865600
2016,"HIP 109384",,"b",,499.48000000,1.134000,,,,"G5",10.2070000,58.9582000,9.6100000
2012,"HD 66141",,"b",,480.50000000,1.200000,,2.240,21.40,"K2 III",5.6450000,68.1509000,4.3782100
2014,"Kepler-174",,"c",,44.00052900,0.214000,0.133,,0.62,,15.5390000,384.7570000,14.5300000
2014,"Kepler-303",,"b",,1.93705500,0.024000,0.079,,0.48,,16.2630000,209.7380000,14.9170000
2016,"Kepler-191",,"d",,5.94504102,,0.203,,0.80,,15.8840000,594.4640000,14.9870000
2016,"Kepler-860",,"b",,5.10137945,,0.289,,1.06,,15.4860000,1056.3600000,15.5440000
2014,"Kepler-319",,"c",,6.94135700,0.069000,0.235,,0.90,,14.8600000,503.4360000,13.9260000
2016,"KIC 7917485",,"b",,840.00000000,,,0.996,,"A",13.7410000,1382.8900000,13.1660000
2011,"NY Vir",,"b",,3160.00000000,,,1.375,0.15,,13.4270000,544.0240000,13.4960000
2010,"NN Ser",,"c",7.33000,5573.55000000,5.350000,,,,,16.6820000,515.8180000,16.9430000
2014,"Kepler-178",,"b",,9.57669400,0.085000,0.259,,1.07,,15.4930000,716.0250000,14.8760000
2016,"Kepler-775",,"b",,0.97486893,,0.106,,0.84,,14.5670000,398.6760000,13.5640000
2014,"Kepler-284",,"c",,37.51445600,0.213000,0.233,,0.81,,16.6020000,1031.9500000,15.9440000
2016,"Kepler-552",,"b",,5.26341577,,0.352,,1.04,,15.2200000,843.6890000,14.4760000
2014,"Kepler-225",,"b",,6.73897500,0.056000,0.107,,0.48,,18.0280000,561.1010000,16.2940000
2014,"Kepler-207",,"d",,5.86807500,0.068000,0.295,,1.59,,13.7240000,875.5190000,13.1640000
2017,"HD 34445",,"e",,49.17500000,0.268700,,0.303,1.38,"G0 V",7.9690000,46.0907000,7.3100000
2016,"Kepler-1003",,"b",,3.55485691,,0.159,,1.17,,14.8470000,941.9020000,14.1320000
2016,"Kepler-1539",,"b",,133.30367410,,0.241,,0.80,,16.6670000,748.3260000,15.4870000
2014,"Kepler-80",7.04000,"d",0.02124,3.07222000,0.037200,0.136,-0.770,0.68,"K5",16.3030000,369.4510000,15.2300000
2016,"Kepler-695",,"b",,3.04033042,,0.822,,0.80,,16.2230000,842.9470000,15.2620000
2016,"Kepler-741",,"b",,7.03902374,,0.265,,1.24,,16.1160000,1661.8700000,15.1860000
2012,"HD 77338",,"b",,5.73610000,0.060000,,,0.97,,9.4050000,45.9350000,8.6300000
2016,"Kepler-1069",,"b",,23.89902960,,0.143,,0.98,,14.1570000,695.9670000,13.2340000
2016,"Kepler-1197",,"b",,2.03231845,,0.112,,0.72,,16.7060000,486.9400000,15.3460000
2016,"Kepler-1317",,"b",,0.56887443,,0.139,,0.79,,15.9090000,728.3030000,15.0830000
2016,"Kepler-1426",,"b",,14.25632270,,0.139,,1.02,,16.0180000,1697.8100000,15.4640000
2016,"Kepler-1474",,"b",,36.43334520,,0.193,,1.04,,16.1430000,1180.9000000,15.3500000
2016,"Kepler-1490",,"b",,92.43629730,,0.271,,0.87,,16.3840000,862.9200000,15.6160000
2016,"Kepler-1254",,"c",,3.60084276,,0.116,,0.75,,16.5040000,622.8180000,15.5410000
2013,"HD 13908",,"c",,931.00000000,2.030000,,0.602,1.67,"F8 V",8.0420000,79.5515000,7.5200000
2014,"Kepler-310",,"d",,92.87612500,0.392000,0.220,,0.88,,15.5850000,602.2680000,14.3760000
2016,"Kepler-953",,"c",,9.10967112,,0.106,,0.99,,12.7240000,258.8930000,11.8710000
2017,"GJ 3138",,"d",,257.80000000,0.698000,,-1.347,0.50,"M0",,28.4712000,10.8275000
2016,"Kepler-929",,"b",,0.92103214,,0.099,,1.02,,16.1440000,1311.2300000,14.7380000
2017,"HD 34445",,"f",,676.80000000,1.543000,,0.303,1.38,"G0 V",7.9690000,46.0907000,7.3100000
2016,"Kepler-842",,"b",,1.21956827,,0.143,,0.73,,16.3580000,532.7260000,15.3630000
2014,"Kepler-164",,"d",,28.98676900,0.187000,0.219,,1.15,,14.6250000,890.7580000,14.3790000
2016,"Kepler-909",,"b",,13.93290318,,0.131,,1.23,,12.0580000,309.5960000,11.6260000
2014,"Kepler-366",,"b",,3.28195900,0.045000,0.130,,1.05,,15.7180000,1856.2800000,14.9520000
2014,"Kepler-221",,"e",,18.36991700,0.130000,0.235,,0.82,,14.8530000,385.2310000,13.9700000
2017,"HD 34445",,"g",,5700.00000000,6.360000,,0.303,1.38,"G0 V",7.9690000,46.0907000,7.3100000
2016,"Kepler-1611",,"b",,5.17624290,,0.072,,0.93,,15.3420000,908.4440000,14.6270000
2011,"Kepler-42",,"b",,1.21376720,0.011600,0.070,-2.620,0.17,"M",18.1210000,40.0595000,16.7000000
2016,"Kepler-512",,"b",,34.43587975,,0.240,,1.30,,13.3840000,467.3750000,12.7280000
2016,"Kepler-760",,"b",,8.70419416,,0.273,,0.85,,15.9330000,792.3360000,15.1810000
2016,"Kepler-623",,"b",,9.07097734,,0.269,,0.86,,15.7200000,737.7020000,15.0280000
2016,"Kepler-579",,"b",,9.66857723,,0.178,,0.96,,14.7540000,530.7650000,14.5520000
2014,"Kepler-359",,"b",,25.56322200,0.178000,0.315,,1.09,,16.6680000,1443.2100000,15.8050000
2016,"Kepler-1456",,"b",,18.13738290,,0.102,,0.62,,17.4190000,370.3120000,15.7770000
2016,"Kepler-919",,"b",,11.04603384,,0.201,,1.21,,15.1170000,1119.8700000,14.8060000
2016,"Kepler-976",,"b",,105.95641480,,0.353,,0.83,,16.8680000,1012.4100000,15.8610000
2014,"Kepler-284",,"b",,12.69914900,0.104000,0.200,,0.81,,16.6020000,1031.9500000,15.9440000
2016,"Kepler-1233",,"b",,45.12630420,,0.232,,1.25,,14.1640000,1178.7000000,14.8200000
2003,"HD 121504",,"b",,63.33000000,0.330000,,,1.07,,8.1190000,41.6592000,7.5400000
2010,"GJ 1148",,"b",,41.38000000,0.166000,,-1.869,0.36,,13.3430000,11.0143000,11.9390000
2016,"Kepler-1187",,"b",,18.87064068,,0.233,,1.09,,15.1300000,1020.5300000,14.7300000
2016,"Kepler-1627",,"b",,7.20283653,,0.329,,0.84,,14.0170000,317.4370000,13.1110000
2019,"HD 20781",,"b",,5.31350000,0.052900,,-0.310,,"K0 V",9.2390000,35.9715000,8.4800000
2014,"Kepler-214",,"b",,15.66054400,0.130000,0.233,,1.35,,14.5670000,1208.4400000,14.0570000
2016,"Kepler-1243",,"b",,16.83207290,,0.156,,0.94,,15.6850000,758.1700000,14.8980000
2014,"Kepler-382",,"c",,12.16270100,0.097000,0.142,,0.94,,15.8850000,935.4460000,14.9070000
2016,"Kepler-688",,"b",,3.89593684,,0.871,,0.96,,16.1590000,1357.7500000,15.8050000
2016,"Kepler-1620",,"b",,101.95182900,,0.144,,1.23,,14.3680000,895.0690000,13.6900000
2014,"Kepler-306",,"d",,17.32664400,0.120000,0.220,,0.72,,16.9420000,775.6790000,15.5750000
2014,"Kepler-112",,"b",,8.40887800,0.076000,0.211,,0.84,,14.5360000,513.2060000,13.9270000
2014,"Kepler-306",,"b",,4.64618600,0.050000,0.136,,0.72,,16.9420000,775.6790000,15.5750000
2014,"Kepler-254",,"c",,12.41218300,0.105000,0.192,,0.91,,16.8960000,1389.4800000,16.0120000
2014,"Kepler-341",,"c",,8.01041000,0.080000,0.152,,1.02,,15.4900000,1047.0300000,14.7390000
2016,"Kepler-1194",,"b",,16.22371307,,0.135,,0.92,,14.8930000,757.3820000,14.3100000
2014,"Kepler-267",,"d",,28.46451500,0.154000,0.203,,0.56,,17.5630000,264.9930000,16.6900000
2016,"Kepler-1420",,"b",,6.69960006,,0.114,,0.79,,16.9030000,1054.3700000,15.8940000
2014,"Kepler-110",,"b",,12.69111200,0.107000,0.163,,1.15,,13.6900000,586.5310000,13.0030000
2014,"Kepler-331",,"c",,17.28111000,0.105000,0.164,,0.49,,17.1830000,580.1190000,16.1990000
2014,"Kepler-386",,"c",,25.19345800,0.155000,0.141,,0.77,,16.7280000,882.4620000,15.9490000
2016,"Kepler-1039",,"b",,0.93488424,,0.130,,0.74,,15.7750000,306.9100000,14.4380000
2014,"Kepler-248",,"b",,6.30820500,0.066000,0.269,,0.83,,16.1980000,738.7920000,15.5060000
2016,"Kepler-1200",,"b",,1.11854972,,0.095,,0.70,,17.5670000,588.7150000,16.0600000
2014,"Kepler-231",,"b",,10.06527500,0.074000,0.154,,0.49,,17.0180000,316.6180000,15.8130000
2014,"NGC 2682 Sand 364",,"b",,121.71000000,0.530000,,,39.59,,11.2490000,817.1920000,9.6160000
2016,"Kepler-1459",,"b",,62.86916110,,0.121,,0.74,,16.4390000,455.4790000,14.8930000
2014,"Kepler-354",,"c",,16.93440200,0.115000,0.117,,0.67,,17.0400000,554.0640000,15.7710000
2016,"Kepler-518",,"b",,8.51203588,,0.188,,0.88,,13.2200000,337.9010000,12.5730000
2016,"Kepler-527",,"b",,13.28535633,,0.253,,1.45,,13.8810000,750.0400000,13.4710000
2016,"Kepler-1145",,"b",,3.97076766,,0.125,,0.75,,16.4160000,691.9610000,15.4710000
2010,"HD 31253",,"b",,466.00000000,1.260000,,,1.75,,7.7130000,58.1438000,7.1326600
2014,"Kepler-206",,"b",,7.78198700,0.078000,0.107,,1.19,,14.4270000,594.4470000,13.5070000
2016,"Kepler-1074",,"b",,5.94566534,,0.112,,0.57,,17.2800000,250.8170000,15.5990000
2014,"Kepler-202",,"b",,4.06942700,0.045000,0.145,,0.67,,15.2320000,285.1110000,14.1780000
2007,"Lupus-TR-3",1.40000,"b",0.81000,3.91405000,0.046400,0.890,,0.82,,20.1140000,773.4090000,19.6202000
2016,"Kepler-1422",,"b",,18.60519420,,0.180,,1.23,,15.8610000,2465.8400000,15.7410000
2016,"Kepler-678",,"b",,7.27503724,,0.459,,0.91,,15.7580000,1826.1500000,15.1610000
2000,"HD 52265",,"b",,119.27000000,0.520000,,,,,6.8450000,29.9803000,6.2935100
2013,"HD 285507",,"b",,6.08810000,0.060000,,,0.69,,11.6030000,45.0293000,10.4900000
2021,"HD 13808",,"b",,14.18150000,0.105190,,,0.78,"K2 V",9.2320000,28.2305000,8.3600000
2017,"HD 34445",,"c",,214.67000000,0.718100,,0.303,1.38,"G0 V",7.9690000,46.0907000,7.3100000
2016,"Kepler-827",,"b",,51.92927591,,0.502,,0.91,,16.2180000,2046.6800000,15.8650000
2014,"Kepler-185",,"c",,20.72904200,0.139000,0.180,,0.81,,15.6150000,466.7350000,14.5620000
2014,"Kepler-317",,"c",,8.77501000,0.083000,0.153,,0.94,,15.9740000,940.5840000,15.6650000
2016,"Kepler-1349",,"b",,2.12823928,,0.062,,1.28,,12.0010000,276.3230000,11.2090000
2016,"Kepler-1365",,"b",,7.69993485,,0.082,,1.05,,14.3510000,840.1280000,13.4170000
2005,"HD 11964",,"b",,1945.00000000,3.160000,,0.459,2.01,,7.2550000,33.5369000,6.4152500
2016,"Kepler-1104",,"b",,5.03728015,,0.110,,1.41,,12.7270000,530.6580000,12.1250000
2009,"HD 134987",,"c",,5000.00000000,5.800000,,0.255,1.25,"G5 V",7.1690000,26.1804000,6.4700000
2014,"Kepler-380",,"c",,7.63000400,0.078000,0.113,,1.22,,14.3490000,813.7130000,13.7400000
2016,"Kepler-639",,"b",,10.21420496,,0.212,,1.29,,14.1580000,850.2420000,13.3580000
2014,"Kepler-178",,"c",,20.55280200,0.142000,0.257,,1.07,,15.4930000,716.0250000,14.8760000
2000,"HD 92788",,"b",,325.80300000,0.970000,,,1.14,"G6 V",7.9630000,34.6538000,7.3163700
2014,"Kepler-329",,"b",,7.41639700,0.061000,0.125,,0.52,,17.3310000,439.7190000,15.8860000
2007,"HD 175541",,"b",,298.43000000,0.975000,,,4.19,,8.8350000,129.6030000,8.0200010
2016,"Kepler-1590",,"b",,7.61760804,,0.102,,1.16,,14.9620000,771.1520000,14.1860000
2014,"Kepler-208",,"e",,16.25945800,0.132000,0.132,,1.31,,14.1090000,775.3280000,13.5610000
2014,"Kepler-198",,"b",,17.79003700,0.131000,0.252,,0.94,,15.1130000,495.3580000,13.6840000
2016,"Kepler-621",,"b",,2.62811375,,0.205,,0.68,,16.6660000,,15.2200000
2014,"Kepler-190",,"b",,2.01999900,0.030000,0.139,,0.80,,15.4230000,433.3870000,14.3360000
2019,"HD 51608",,"c",,95.94460000,0.380900,,-0.244,,"G7 V",8.9480000,35.0553000,8.1700000
2006,"HD 86081",,"b",,2.13784310,0.034600,,0.380,1.46,"F8",9.3420000,103.9360000,8.7300000
2016,"Kepler-484",,"b",,10.04556931,,0.203,,0.87,,14.0200000,382.1360000,13.0770000
2016,"Kepler-1464",,"c",,5.32786292,,0.089,,1.01,,15.6210000,1151.7300000,14.3580000
2016,"Kepler-1335",,"b",,6.26406846,,0.129,,0.74,,16.5120000,621.8530000,15.2480000
2014,"Kepler-152",,"c",,88.25505500,0.356000,0.213,,0.72,,15.1110000,441.0900000,14.3790000
2016,"Kepler-1264",,"b",,0.96852602,,0.105,,0.98,,15.4240000,801.9930000,14.6290000
2016,"Kepler-1418",,"b",,22.47644250,,0.148,,0.72,,16.6450000,,15.4610000
2016,"Kepler-1478",,"b",,26.08405940,,0.154,,1.06,,16.4810000,1845.5800000,15.4090000
2014,"Kepler-325",,"b",,4.54443900,0.053000,0.260,,1.00,,15.9560000,823.2420000,15.1750000
2016,"Kepler-1431",,"b",,5.86601526,,0.131,,1.03,,16.1410000,1623.2400000,15.4000000
2016,"Kepler-217",,"d",,3.88689525,,0.118,,1.76,,13.7050000,1104.6400000,13.1550000
2016,"KIC 9663113",,"c",,20.74028413,,0.375,0.792,2.22,,14.7750000,1594.7400000,14.0270000
2016,"Kepler-1528",,"b",,1.79111021,,0.130,,1.03,,15.3140000,817.5340000,14.5760000
2019,"Gl 49",,"b",,13.85080000,0.090500,,-1.306,0.51,"M1.5 V",11.0180000,9.8528000,9.5600000
2016,"Kepler-958",,"b",,9.76788050,,0.184,,0.86,,14.7960000,449.7730000,13.9100000
2016,"Kepler-1411",,"b",,86.11508880,,0.252,,0.92,,16.5080000,1660.4800000,15.9450000
2014,"Kepler-322",,"b",,1.65388800,0.027000,0.090,,0.89,,14.5880000,400.4800000,13.6870000
2016,"Kepler-677",,"b",,6.57531678,,0.480,,0.99,,16.0760000,1954.0800000,15.5040000
2016,"Kepler-759",,"b",,41.80598500,,0.203,,1.04,,15.2830000,1073.4800000,14.5790000
2016,"Kepler-1037",,"b",,1.06378867,,0.114,,0.78,,14.5730000,446.9140000,14.4750000
2014,"Kepler-383",,"c",,31.20075100,0.172000,0.111,,0.67,,16.4860000,,15.4730000
2016,"Kepler-1168",,"b",,55.82265390,,0.223,,0.82,,16.6330000,752.6660000,15.7550000
2016,"Kepler-1326",,"b",,42.35142670,,0.373,,1.74,,13.2510000,698.3260000,12.8420000
2014,"Kepler-260",,"b",,8.18739900,0.075000,0.179,,0.86,,14.6520000,627.3650000,14.2530000
2016,"BD+15 2375",,"b",,153.22000000,0.576000,,1.570,8.95,,11.3870000,768.0450000,10.4100000
2012,"HD 208527",,"b",,875.50000000,2.100000,,,51.10,"M1 III",8.1300000,312.2020000,6.3898400
2014,"Kepler-327",,"c",,5.21233300,0.047000,0.092,,0.49,,17.2460000,241.9870000,15.6110000
2014,"Kepler-189",,"c",,20.13486600,0.137000,0.212,,0.75,,16.1130000,591.5340000,14.9710000
2009,"HD 212771",,"b",,380.70000000,1.190000,,,5.27,,8.4790000,111.1550000,7.6000000
2011,"Kepler-33",,"b",,5.66793000,0.067700,0.155,0.556,1.82,,14.8230000,1209.1600000,14.0990000
2016,"Kepler-1505",,"b",,30.86093660,,0.083,,0.86,,13.8760000,495.1480000,13.0430000
2010,"HD 1461",,"b",,5.77152000,0.063400,,,,"G0 V",7.1460000,23.4534000,6.4793300
2009,"61 Vir",,"d",,123.01000000,0.476000,,-0.095,0.96,"G5 V",0.0720000,8.5033200,4.6955000
2014,"Kepler-203",,"c",,5.37064700,0.061000,0.220,,1.11,,14.8840000,703.3020000,14.1400000
2014,"Kepler-251",,"b",,4.79093600,0.053000,0.119,,0.89,,16.2920000,924.6250000,15.5410000
2019,"USco1621 A",,"b",16.00000,,2880.000000,,-1.020,,"M2.5 V",17.3430000,137.9010000,15.5430000
2019,"Gl 378",,"b",,3.82200000,0.039435,,-1.222,0.56,"M1",11.3660000,14.9545000,10.0300000
2014,"HD 10442",,"b",,1032.30000000,2.010000,,,1.97,,8.8000000,135.3740000,7.8280000
2016,"Kepler-1361",,"b",,3.57554956,,0.077,,0.79,,15.3350000,389.1430000,14.0960000
2020,"GJ 1061",,"d",,13.03100000,0.054000,,-2.770,0.16,"M5.5 V",,3.6727800,12.7000000
2014,"Kepler-245",,"b",,7.49019000,0.071000,0.229,,0.80,,16.9110000,861.5270000,15.5460000
2014,"Kepler-222",,"b",,3.93698100,0.048000,0.282,,0.87,,16.0980000,758.8540000,15.4070000
2016,"Kepler-1089",,"b",,5.13248562,,0.163,,0.49,,18.6050000,259.3280000,16.2330000
2014,"Kepler-184",,"b",,10.68757600,0.092000,0.211,,0.87,,15.1680000,610.3260000,14.4200000
2014,"Kepler-239",,"c",,56.22809800,0.268000,0.224,,0.76,,16.4870000,648.1090000,15.2520000
2014,"Kepler-132",,"c",,6.41491400,0.068000,0.114,,1.18,,12.4870000,349.5490000,11.9220000
2014,"Kepler-250",,"c",,7.15680400,0.069000,0.203,,0.81,,16.7160000,760.5850000,15.8190000
2016,"Kepler-865",,"b",,14.16399294,,0.222,,0.92,,15.5830000,586.1370000,14.6350000
2014,"Kepler-383",,"b",,12.90453200,0.095000,0.118,,0.67,,16.4860000,,15.4730000
2016,"Kepler-1446",,"b",,0.68996783,,0.073,,0.75,,13.8910000,152.0750000,12.5950000
2016,"Kepler-1015",,"b",,16.00494214,,0.317,,1.81,,13.3200000,739.3570000,12.8250000
2014,"Kepler-262",,"b",,13.06085500,0.108000,0.121,,0.88,,14.8480000,613.1290000,14.4780000
2015,"Kepler-433",1.13000,"b",2.82000,5.33408384,0.067900,1.450,0.880,2.26,,15.3730000,1878.3100000,14.7170000
2011,"Kepler-39",13.00000,"b",20.10000,21.08721000,0.164000,1.240,,1.40,"F7 V",15.1170000,1057.4100000,14.3550000
2014,"Kepler-224",,"b",,3.13292400,0.038000,0.124,,0.68,,16.6390000,782.0880000,15.8010000
2017,"GJ 1148",,"c",,532.58000000,0.912000,,-1.869,0.36,,13.3430000,11.0143000,11.9390000
2000,"HD 12661",,"b",,262.70862000,0.840000,,,1.20,,8.1560000,37.8478000,7.4300000
2010,"HD 218566",,"b",,225.70000000,0.690000,,,0.85,,9.6100000,28.8274000,8.6000000
2002,"HD 49674",,"b",,4.94737000,0.060000,,,1.02,,8.8260000,43.0399000,8.1000000
2002,"HD 168746",,"b",,6.40400000,0.070000,,,1.09,,8.6640000,41.5681000,7.9500000
2005,"GJ 581",,"b",,5.36860000,0.040610,,-1.885,0.33,,11.7610000,6.2981000,10.5700000
2014,"Kepler-233",,"c",,60.41895500,0.287000,0.242,,0.76,,16.3540000,856.4170000,15.4770000
2016,"Kepler-1109",,"b",,37.64673840,,0.195,,1.06,,14.9820000,685.0870000,14.4050000
2014,"Kepler-402",,"c",,6.12482100,0.068000,0.139,,1.26,,13.8840000,625.3390000,13.2700000
2014,"Kepler-143",,"c",,27.08251100,0.181000,0.301,,1.36,,14.5060000,809.4670000,13.8820000
2016,"Kepler-755",,"c",,2.85313364,,0.112,,0.77,,15.2780000,399.0340000,14.2770000
2014,"Kepler-344",,"c",,125.59680900,0.488000,0.263,,0.98,,16.3370000,1002.9400000,15.5390000
2014,"Kepler-365",,"b",,10.66490300,0.098000,0.182,,1.05,,15.4990000,1038.9900000,14.7710000
2016,"Kepler-559",,"b",,17.58752333,,0.322,,0.95,,15.6280000,776.7080000,14.8630000
2019,"HD 31527",,"c",,51.20530000,0.266300,,0.079,,"G2 V",8.0720000,38.4473000,7.4900000
2014,"Kepler-231",,"c",,19.27156600,0.114000,0.172,,0.49,,17.0180000,316.6180000,15.8130000
2016,"Kepler-1023",,"b",,62.13877140,,0.235,,0.89,,,694.1750000,14.7121000
2014,"Kepler-376",,"c",,14.17232700,0.115000,0.160,,1.18,,14.4530000,923.0670000,13.8600000
2016,"Kepler-436",,"c",,16.79713874,,0.208,,0.71,,17.4360000,588.8670000,15.9710000
2014,"Kepler-398",,"b",,4.08142300,0.044000,0.083,,0.61,,14.7100000,177.3550000,13.4990000
2016,"Kepler-517",,"b",,60.92832271,,0.238,,0.98,,12.9240000,289.9070000,12.3720000
2014,"Kepler-287",,"c",,44.85189600,0.246000,0.291,,1.03,,15.8450000,835.8600000,14.9520000
2013,"Kepler-87",0.15200,"c",0.02000,191.23180000,0.676000,0.548,,1.82,,15.4290000,1232.9000000,14.6810000
2015,"Kepler-439",,"b",,178.13960000,0.563000,0.200,-0.236,0.87,,15.5350000,757.0480000,14.6540000
2006,"HD 69830",,"b",,8.66700000,0.078500,,-0.220,,,6.7200000,12.5591000,5.9600400
2009,"61 Vir",,"b",,4.21500000,0.050201,,-0.095,0.96,"G5 V",0.0720000,8.5033200,4.6955000
2014,"Kepler-242",,"c",,14.49648100,0.109000,0.178,,0.85,,16.5410000,600.2410000,15.4890000
2016,"Kepler-721",,"b",,5.39202539,,0.236,,0.78,,17.0310000,926.5980000,15.9630000
2007,"HD 170469",,"b",,1145.00000000,2.240000,,,1.24,,8.8330000,60.1780000,8.2100000
